id,latitude,longitude,track_id,time
691,-10.90766849,-37.07319195,106,9/28/2020 17:31
692,-10.90766085,-37.07319762,106,9/28/2020 17:31
693,-10.90774715,-37.07319651,106,9/28/2020 17:31
694,-10.9077167,-37.0732121,106,9/28/2020 17:32
695,-10.90542032,-37.04819449,106,9/28/2020 17:32
696,-10.90688266,-37.04819138,106,9/30/2020 10:07
697,-10.90782693,-37.04809851,106,9/30/2020 10:07
698,-10.90809637,-37.04810122,106,9/30/2020 10:07
699,-10.90809532,-37.0481028,106,9/30/2020 10:07
700,-10.90809546,-37.04810238,106,9/30/2020 10:07
701,-10.9081052,-37.04810505,106,9/30/2020 10:07
702,-10.90821053,-37.04810109,106,9/30/2020 10:07
703,-10.90873292,-37.04809098,106,9/30/2020 10:07
704,-10.90881375,-37.04875819,106,9/30/2020 10:07
705,-10.90879913,-37.04899125,106,9/30/2020 10:07
706,-10.90881853,-37.04935399,106,9/30/2020 10:07
707,-10.9088382,-37.05021562,106,9/30/2020 10:07
708,-10.90885085,-37.0512062,106,9/30/2020 10:07
709,-10.90885896,-37.05223934,106,9/30/2020 10:07
710,-10.90887542,-37.05237009,106,9/30/2020 10:07
711,-10.90888581,-37.05236599,106,9/30/2020 10:07
712,-10.9088792,-37.05236119,106,9/30/2020 10:07
713,-10.908879,-37.0523613,107,9/30/2020 10:17
714,-10.90887897,-37.05236133,107,9/30/2020 10:17
715,-10.90887908,-37.05236184,107,9/30/2020 10:17
716,-10.90887925,-37.05236193,107,9/30/2020 10:17
717,-10.90887916,-37.05236232,107,9/30/2020 10:17
718,-10.90888031,-37.05238124,107,9/30/2020 10:17
719,-10.90901423,-37.05261118,107,9/30/2020 10:18
720,-10.90985044,-37.05264657,107,9/30/2020 10:18
721,-10.9107936,-37.05260385,107,9/30/2020 10:18
722,-10.91128793,-37.05269182,107,9/30/2020 10:18
723,-10.91130952,-37.05271182,107,9/30/2020 10:18
724,-10.91131643,-37.05271003,107,9/30/2020 10:18
725,-10.91131638,-37.05270946,107,9/30/2020 10:19
726,-10.91131644,-37.05270941,107,9/30/2020 10:19
727,-10.91143227,-37.05271666,107,9/30/2020 10:19
728,-10.91178154,-37.05270394,107,9/30/2020 10:19
729,-10.91236017,-37.05273264,107,9/30/2020 10:19
730,-10.91239461,-37.05271299,107,9/30/2020 10:19
731,-10.91241785,-37.05269624,108,9/30/2020 10:19
732,-10.91241363,-37.0526976,108,9/30/2020 10:19
733,-10.91241079,-37.05269947,108,9/30/2020 10:19
734,-10.91287302,-37.05276819,108,9/30/2020 10:19
735,-10.91292392,-37.05277988,108,9/30/2020 10:19
736,-10.91327659,-37.05276669,108,9/30/2020 10:21
737,-10.91415117,-37.05275218,108,9/30/2020 10:21
738,-10.91495188,-37.05273417,108,9/30/2020 10:21
739,-10.91496974,-37.05215649,108,9/30/2020 10:21
740,-10.9149677,-37.05136187,108,9/30/2020 10:21
741,-10.91497338,-37.05058764,108,9/30/2020 10:21
742,-10.91496995,-37.05030794,108,9/30/2020 10:22
743,-10.91496585,-37.04945366,108,9/30/2020 10:22
744,-10.91495289,-37.04837212,108,9/30/2020 10:22
745,-10.91492666,-37.04793266,108,9/30/2020 10:22
746,-10.9154707,-37.04776878,108,9/30/2020 10:22
747,-10.9164315,-37.04755438,108,9/30/2020 10:22
748,-10.91754675,-37.04716886,108,9/30/2020 10:23
749,-10.91769218,-37.04709118,109,9/30/2020 10:23
750,-10.91810692,-37.0469302,109,9/30/2020 10:23
751,-10.91830395,-37.0470265,109,9/30/2020 10:23
752,-10.91830991,-37.0471823,109,9/30/2020 10:23
753,-10.9183291,-37.04789938,109,9/30/2020 10:24
754,-10.91833195,-37.04793058,109,9/30/2020 10:24
755,-10.91834546,-37.04793107,109,9/30/2020 10:24
756,-10.91834466,-37.04793116,109,9/30/2020 10:24
757,-10.91835246,-37.04833939,109,9/30/2020 10:24
758,-10.91834766,-37.04877383,109,9/30/2020 10:24
759,-10.91838263,-37.04880066,109,9/30/2020 10:24
760,-10.91838436,-37.04879317,109,9/30/2020 10:24
761,-10.91838504,-37.04883652,109,9/30/2020 10:24
762,-10.9183568,-37.04934469,109,9/30/2020 10:24
763,-10.91837932,-37.04946533,109,9/30/2020 10:24
764,-10.91840019,-37.04948704,109,9/30/2020 10:24
765,-10.91842577,-37.05018411,109,9/30/2020 10:26
766,-10.91843672,-37.0509644,109,9/30/2020 10:26
767,-10.91843705,-37.05104008,109,9/30/2020 10:26
768,-10.91844653,-37.05104291,109,9/30/2020 10:26
769,-10.91843375,-37.05144372,109,9/30/2020 10:26
770,-10.91840768,-37.05230779,109,9/30/2020 10:26
771,-10.91838656,-37.05247549,109,9/30/2020 10:26
772,-10.91839701,-37.0524806,109,9/30/2020 10:26
773,-10.91839752,-37.0524812,109,9/30/2020 10:26
774,-10.91839744,-37.05248117,109,9/30/2020 10:26
775,-10.91840084,-37.05276094,109,9/30/2020 10:26
776,-10.91842085,-37.05350222,109,9/30/2020 10:26
777,-10.91844609,-37.05396258,109,9/30/2020 10:26
778,-10.91842658,-37.05428625,110,9/30/2020 10:28
779,-10.91843082,-37.05427083,110,10/1/2020 10:28
780,-10.91843453,-37.05428462,110,10/2/2020 10:28
781,-10.91843585,-37.05428381,110,10/3/2020 10:28
782,-10.91842443,-37.0544715,110,10/4/2020 10:28
783,-10.91849376,-37.05466126,110,10/5/2020 10:28
784,-10.91845835,-37.05466794,110,10/6/2020 10:28
785,-10.91846788,-37.05466888,110,10/7/2020 10:28
786,-10.91846515,-37.05467152,110,10/8/2020 10:28
787,-10.91850948,-37.0554206,110,10/9/2020 10:28
788,-10.91847707,-37.05563209,110,9/30/2020 10:30
789,-10.91848641,-37.05582653,110,9/30/2020 10:30
790,-10.91848739,-37.05660023,110,9/30/2020 10:30
791,-10.91851866,-37.05669263,110,9/30/2020 10:30
792,-10.91852299,-37.05686276,110,9/30/2020 10:30
793,-10.91846154,-37.05698656,110,9/30/2020 10:30
794,-10.91844117,-37.05698978,110,9/30/2020 10:30
795,-10.91843684,-37.05699138,110,9/30/2020 10:30
796,-10.91843657,-37.05699116,110,9/30/2020 10:30
797,-10.91842257,-37.05705144,110,9/30/2020 10:30
798,-10.91849069,-37.05770009,110,9/30/2020 10:30
799,-10.91848882,-37.05861348,110,9/30/2020 10:32
800,-10.91845581,-37.0588178,110,9/30/2020 10:32
801,-10.91844748,-37.05883368,110,9/30/2020 10:32
802,-10.91847247,-37.05965045,110,9/30/2020 10:32
803,-10.91859661,-37.06049115,111,9/30/2020 10:32
804,-10.91856505,-37.06149714,111,9/30/2020 10:32
805,-10.91869476,-37.06279455,111,9/30/2020 10:32
806,-10.91859068,-37.06408679,111,9/30/2020 10:32
807,-10.91859419,-37.06415096,111,9/30/2020 10:32
808,-10.91858553,-37.06414306,111,9/30/2020 10:32
809,-10.91858083,-37.06414215,111,9/30/2020 10:32
810,-10.91858146,-37.06414188,111,9/30/2020 10:32
811,-10.91858273,-37.06414125,111,9/30/2020 10:32
812,-10.91858285,-37.06414109,111,9/30/2020 10:32
813,-10.91858276,-37.06414071,111,9/30/2020 10:34
814,-10.91858274,-37.06414038,111,9/30/2020 10:34
815,-10.91855532,-37.0645434,111,9/30/2020 10:34
816,-10.91863649,-37.06557188,111,9/30/2020 10:34
817,-10.91866141,-37.06580983,111,9/30/2020 10:34
818,-10.91866441,-37.06610947,111,9/30/2020 10:34
819,-10.91867941,-37.06713852,111,9/30/2020 10:34
820,-10.91868266,-37.06809659,111,9/30/2020 10:34
821,-10.91863953,-37.06822028,112,9/30/2020 10:34
822,-10.9186659,-37.06856735,112,9/30/2020 10:34
823,-10.91867465,-37.06856386,112,9/30/2020 10:34
824,-10.91867849,-37.06859656,112,9/30/2020 10:36
825,-10.91866908,-37.06912704,112,9/30/2020 10:36
826,-10.91865205,-37.06996072,112,9/30/2020 10:36
827,-10.91859789,-37.07080823,112,9/30/2020 10:36
828,-10.91863396,-37.07076615,112,9/30/2020 10:36
829,-10.91863365,-37.07076375,112,9/30/2020 10:36
830,-10.91863391,-37.07076374,112,9/30/2020 10:36
831,-10.91861796,-37.07089762,112,9/30/2020 10:36
832,-10.91845358,-37.0718163,112,9/30/2020 10:36
833,-10.91835186,-37.0724233,112,9/30/2020 10:36
834,-10.91835338,-37.0725683,112,9/30/2020 10:36
835,-10.91831338,-37.07322569,112,9/30/2020 10:36
836,-10.9183142,-37.07349223,112,9/30/2020 10:36
837,-10.91832067,-37.07348685,113,9/30/2020 10:36
838,-10.91832039,-37.0734867,113,9/30/2020 10:36
839,-10.91832038,-37.07348678,113,9/30/2020 10:36
840,-10.91832031,-37.07348701,113,9/30/2020 10:36
841,-10.91831564,-37.07382692,113,9/30/2020 10:36
842,-10.91830293,-37.07403445,113,9/30/2020 10:36
843,-10.91830898,-37.07412932,113,9/30/2020 10:36
844,-10.91831836,-37.07419686,113,9/30/2020 10:36
845,-10.91832134,-37.07419849,113,9/30/2020 10:40
846,-10.9183278,-37.07419625,113,9/30/2020 10:40
847,-10.91832944,-37.07419579,113,9/30/2020 10:40
848,-10.91832958,-37.07419529,113,9/30/2020 10:40
849,-10.91832968,-37.07419532,113,9/30/2020 10:40
850,-10.91832977,-37.07419536,113,9/30/2020 10:40
851,-10.91832858,-37.07424334,113,9/30/2020 10:40
852,-10.91831282,-37.07518683,113,9/30/2020 10:40
853,-10.91833099,-37.07639977,113,9/30/2020 10:40
854,-10.91840824,-37.0777744,113,9/30/2020 10:40
855,-10.91849951,-37.07861672,113,9/30/2020 10:40
856,-10.91845452,-37.07862479,113,9/30/2020 10:40
857,-10.91848634,-37.07914864,114,9/30/2020 10:42
858,-10.91857345,-37.0800367,114,9/30/2020 10:42
859,-10.91862898,-37.0811015,114,9/30/2020 10:42
860,-10.91859219,-37.08148031,114,9/30/2020 10:42
861,-10.91861545,-37.08191268,114,9/30/2020 10:42
862,-10.91871241,-37.08309159,114,9/30/2020 10:42
863,-10.91886331,-37.08459254,114,9/30/2020 10:43
864,-10.91930283,-37.08603994,114,9/30/2020 10:43
865,-10.91976034,-37.08729571,114,9/30/2020 10:43
866,-10.92013428,-37.08829363,114,9/30/2020 10:43
867,-10.92030583,-37.08884993,114,9/30/2020 10:43
868,-10.92032012,-37.08970807,114,9/30/2020 10:43
869,-10.92088373,-37.09034097,114,9/30/2020 10:43
870,-10.92127412,-37.09139195,114,9/30/2020 10:42
871,-10.92173602,-37.09259479,114,9/30/2020 10:42
872,-10.92215114,-37.0937036,114,9/30/2020 10:42
873,-10.9222773,-37.0940131,114,9/30/2020 10:42
874,-10.92231795,-37.09408497,115,9/30/2020 10:45
875,-10.92260962,-37.09483125,115,10/1/2020 10:45
876,-10.92274161,-37.09607361,115,10/2/2020 10:45
877,-10.92232907,-37.09745904,115,10/3/2020 10:45
878,-10.92191838,-37.09877962,115,10/4/2020 10:45
879,-10.92140382,-37.10007076,115,10/5/2020 10:45
880,-10.92136317,-37.10019156,115,10/6/2020 10:45
881,-10.92128902,-37.10063571,115,10/7/2020 10:45
882,-10.92126559,-37.10172765,115,10/8/2020 10:45
883,-10.92135036,-37.10325494,115,10/9/2020 10:45
884,-10.92123861,-37.1046231,115,10/10/2020 10:45
885,-10.92183621,-37.10517821,115,10/11/2020 10:45
886,-10.92305273,-37.1051427,115,10/12/2020 10:45
887,-10.92372149,-37.1051285,115,10/13/2020 10:45
888,-10.92376114,-37.10506548,115,10/14/2020 10:45
889,-10.89686935,-37.05346637,115,10/15/2020 10:45
890,-10.91084681,-37.07166612,115,10/16/2020 10:45
891,-10.91084827,-37.07166627,115,10/17/2020 10:45
892,-10.91084866,-37.07166643,115,10/18/2020 10:45
893,-10.91084876,-37.07166642,115,10/19/2020 10:45
894,-10.91084877,-37.07166648,115,10/20/2020 10:45
895,-10.91084878,-37.07166644,115,10/21/2020 10:45
896,-10.91084879,-37.0716664,115,10/22/2020 10:45
897,-10.91108778,-37.07134133,115,10/23/2020 10:45
898,-10.91101406,-37.07097936,115,10/24/2020 10:45
899,-10.91106469,-37.07039257,115,10/25/2020 10:45
900,-10.91116368,-37.06980669,115,10/26/2020 10:45
901,-10.9112987,-37.06916358,115,10/27/2020 10:45
902,-10.91136723,-37.06848953,115,10/28/2020 10:45
903,-10.91139371,-37.06808087,115,10/29/2020 10:45
904,-10.91138729,-37.06777591,115,10/30/2020 10:45
905,-10.91140065,-37.06747087,115,10/31/2020 10:45
906,-10.91147758,-37.06711645,115,11/1/2020 10:45
907,-10.91151886,-37.0668637,115,11/2/2020 10:45
908,-10.91146682,-37.06645663,115,11/3/2020 10:45
909,-10.91145419,-37.06586694,115,11/4/2020 10:45
910,-10.91145156,-37.06537729,115,11/5/2020 10:45
911,-10.91143917,-37.0650615,115,11/6/2020 10:45
912,-10.91142248,-37.06492729,115,11/7/2020 10:45
913,-10.9113822,-37.06471988,115,11/8/2020 10:45
914,-10.91137874,-37.06437949,115,11/9/2020 10:45
915,-10.91128405,-37.06416269,115,11/10/2020 10:45
916,-10.91106123,-37.06400982,115,11/11/2020 10:45
917,-10.9107417,-37.06391896,115,11/12/2020 10:45
918,-10.91070748,-37.06374787,115,11/13/2020 10:45
919,-10.91069302,-37.06379217,115,11/14/2020 10:45
920,-10.9106894,-37.06379635,115,11/15/2020 10:45
921,-10.91068961,-37.06379618,115,11/16/2020 10:45
922,-10.91069017,-37.06379778,115,11/17/2020 10:45
923,-10.91066955,-37.06381148,115,11/18/2020 10:45
924,-10.91065168,-37.06382585,115,11/19/2020 10:45
925,-10.91065187,-37.06382756,115,11/20/2020 10:45
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
